link,num_lien,pays,ligue,annee,equipes
/matches/1825338/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-banik-ostrava-b,1825338,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-banik-ostrava-b
/matches/1825339/live/république-tchèque-druha-league-2024-2025-fc-zlin-slavia-prague-b,1825339,république,tchèque-druha-league,2024-2025,fc-zlin-slavia-prague-b
/matches/1825340/live/république-tchèque-druha-league-2024-2025-zizkov-fc-vlasim,1825340,république,tchèque-druha-league,2024-2025,zizkov-fc-vlasim
/matches/1825341/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-sparta-prague-b,1825341,république,tchèque-druha-league,2024-2025,mfk-chrudim-sparta-prague-b
/matches/1825342/live/république-tchèque-druha-league-2024-2025-vyskov-fc-zbrojovka-brno,1825342,république,tchèque-druha-league,2024-2025,vyskov-fc-zbrojovka-brno
/matches/1825343/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-opava,1825343,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-opava
/matches/1825344/live/république-tchèque-druha-league-2024-2025-sk-lisen-fk-varnsdorf,1825344,république,tchèque-druha-league,2024-2025,sk-lisen-fk-varnsdorf
/matches/1825345/live/république-tchèque-druha-league-2024-2025-fc-vlasim-sigma-olomouc-b,1825345,république,tchèque-druha-league,2024-2025,fc-vlasim-sigma-olomouc-b
/matches/1825346/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-sk-lisen,1825346,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-sk-lisen
/matches/1825347/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-sigma-olomouc-b,1825347,république,tchèque-druha-league,2024-2025,fk-varnsdorf-sigma-olomouc-b
/matches/1825348/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-vyskov,1825348,république,tchèque-druha-league,2024-2025,sparta-prague-b-vyskov
/matches/1825349/live/république-tchèque-druha-league-2024-2025-slavia-prague-b-vysocina-jihlava,1825349,république,tchèque-druha-league,2024-2025,slavia-prague-b-vysocina-jihlava
/matches/1825350/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-fc-silon-taborsko,1825350,république,tchèque-druha-league,2024-2025,mfk-chrudim-fc-silon-taborsko
/matches/1825351/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-vyskov,1825351,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-vyskov
/matches/1825352/live/république-tchèque-druha-league-2024-2025-sk-prostejov-fk-varnsdorf,1825352,république,tchèque-druha-league,2024-2025,sk-prostejov-fk-varnsdorf
/matches/1825353/live/république-tchèque-druha-league-2024-2025-sk-lisen-mfk-chrudim,1825353,république,tchèque-druha-league,2024-2025,sk-lisen-mfk-chrudim
/matches/1825354/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-fc-zbrojovka-brno,1825354,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-fc-zbrojovka-brno
/matches/1825355/live/république-tchèque-druha-league-2024-2025-slavia-prague-b-banik-ostrava-b,1825355,république,tchèque-druha-league,2024-2025,slavia-prague-b-banik-ostrava-b
/matches/1825356/live/république-tchèque-druha-league-2024-2025-fc-zlin-sparta-prague-b,1825356,république,tchèque-druha-league,2024-2025,fc-zlin-sparta-prague-b
/matches/1825357/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-sk-lisen,1825357,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-sk-lisen
/matches/1825358/live/république-tchèque-druha-league-2024-2025-zizkov-opava,1825358,république,tchèque-druha-league,2024-2025,zizkov-opava
/matches/1825359/live/république-tchèque-druha-league-2024-2025-sk-prostejov-fc-silon-taborsko,1825359,république,tchèque-druha-league,2024-2025,sk-prostejov-fc-silon-taborsko
/matches/1825360/live/république-tchèque-druha-league-2024-2025-fc-vlasim-banik-ostrava-b,1825360,république,tchèque-druha-league,2024-2025,fc-vlasim-banik-ostrava-b
/matches/1825361/live/république-tchèque-druha-league-2024-2025-sk-lisen-sk-prostejov,1825361,république,tchèque-druha-league,2024-2025,sk-lisen-sk-prostejov
/matches/1825362/live/république-tchèque-druha-league-2024-2025-banik-ostrava-b-vysocina-jihlava,1825362,république,tchèque-druha-league,2024-2025,banik-ostrava-b-vysocina-jihlava
/matches/1825363/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-sigma-olomouc-b,1825363,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-sigma-olomouc-b
/matches/1825364/live/république-tchèque-druha-league-2024-2025-fc-vlasim-fc-silon-taborsko,1825364,république,tchèque-druha-league,2024-2025,fc-vlasim-fc-silon-taborsko
/matches/1825365/live/république-tchèque-druha-league-2024-2025-vyskov-fc-zlin,1825365,république,tchèque-druha-league,2024-2025,vyskov-fc-zlin
/matches/1825366/live/république-tchèque-druha-league-2024-2025-zizkov-fc-zbrojovka-brno,1825366,république,tchèque-druha-league,2024-2025,zizkov-fc-zbrojovka-brno
/matches/1825367/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-vysocina-jihlava,1825367,république,tchèque-druha-league,2024-2025,mfk-chrudim-vysocina-jihlava
/matches/1825368/live/république-tchèque-druha-league-2024-2025-fc-zlin-opava,1825368,république,tchèque-druha-league,2024-2025,fc-zlin-opava
/matches/1825369/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-zizkov,1825369,république,tchèque-druha-league,2024-2025,sparta-prague-b-zizkov
/matches/1825370/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-sparta-prague-b,1825370,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-sparta-prague-b
/matches/1825371/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-fc-vlasim,1825371,république,tchèque-druha-league,2024-2025,fk-varnsdorf-fc-vlasim
/matches/1825372/live/république-tchèque-druha-league-2024-2025-sk-prostejov-mfk-chrudim,1825372,république,tchèque-druha-league,2024-2025,sk-prostejov-mfk-chrudim
/matches/1825373/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-slavia-prague-b,1825373,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-slavia-prague-b
/matches/1825374/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-fc-zlin,1825374,république,tchèque-druha-league,2024-2025,fk-varnsdorf-fc-zlin
/matches/1825375/live/république-tchèque-druha-league-2024-2025-opava-banik-ostrava-b,1825375,république,tchèque-druha-league,2024-2025,opava-banik-ostrava-b
/matches/1825376/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-fc-vlasim,1825376,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-fc-vlasim
/matches/1825377/live/république-tchèque-druha-league-2024-2025-sk-lisen-vyskov,1825377,république,tchèque-druha-league,2024-2025,sk-lisen-vyskov
/matches/1825378/live/république-tchèque-druha-league-2024-2025-vysocina-jihlava-fk-varnsdorf,1825378,république,tchèque-druha-league,2024-2025,vysocina-jihlava-fk-varnsdorf
/matches/1825379/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-sk-lisen,1825379,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-sk-lisen
/matches/1825380/live/république-tchèque-druha-league-2024-2025-vyskov-sigma-olomouc-b,1825380,république,tchèque-druha-league,2024-2025,vyskov-sigma-olomouc-b
/matches/1825381/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-zizkov,1825381,république,tchèque-druha-league,2024-2025,mfk-chrudim-zizkov
/matches/1825382/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-sk-prostejov,1825382,république,tchèque-druha-league,2024-2025,sparta-prague-b-sk-prostejov
/matches/1825383/live/république-tchèque-druha-league-2024-2025-opava-slavia-prague-b,1825383,république,tchèque-druha-league,2024-2025,opava-slavia-prague-b
/matches/1825384/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-mfk-chrudim,1825384,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-mfk-chrudim
/matches/1825385/live/république-tchèque-druha-league-2024-2025-vyskov-banik-ostrava-b,1825385,république,tchèque-druha-league,2024-2025,vyskov-banik-ostrava-b
/matches/1825386/live/république-tchèque-druha-league-2024-2025-banik-ostrava-b-fc-silon-taborsko,1825386,république,tchèque-druha-league,2024-2025,banik-ostrava-b-fc-silon-taborsko
/matches/1825387/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-fc-vlasim,1825387,république,tchèque-druha-league,2024-2025,mfk-chrudim-fc-vlasim
/matches/1825388/live/république-tchèque-druha-league-2024-2025-fc-vlasim-vyskov,1825388,république,tchèque-druha-league,2024-2025,fc-vlasim-vyskov
/matches/1825389/live/république-tchèque-druha-league-2024-2025-slavia-prague-b-sk-lisen,1825389,république,tchèque-druha-league,2024-2025,slavia-prague-b-sk-lisen
/matches/1825390/live/république-tchèque-druha-league-2024-2025-slavia-prague-b-fk-varnsdorf,1825390,république,tchèque-druha-league,2024-2025,slavia-prague-b-fk-varnsdorf
/matches/1825391/live/république-tchèque-druha-league-2024-2025-sk-prostejov-zizkov,1825391,république,tchèque-druha-league,2024-2025,sk-prostejov-zizkov
/matches/1825392/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-fc-zlin,1825392,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-fc-zlin
/matches/1825393/live/république-tchèque-druha-league-2024-2025-vysocina-jihlava-opava,1825393,république,tchèque-druha-league,2024-2025,vysocina-jihlava-opava
/matches/1825394/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-slavia-prague-b,1825394,république,tchèque-druha-league,2024-2025,mfk-chrudim-slavia-prague-b
/matches/1825395/live/république-tchèque-druha-league-2024-2025-banik-ostrava-b-fc-zbrojovka-brno,1825395,république,tchèque-druha-league,2024-2025,banik-ostrava-b-fc-zbrojovka-brno
/matches/1825396/live/république-tchèque-druha-league-2024-2025-sk-lisen-fc-vlasim,1825396,république,tchèque-druha-league,2024-2025,sk-lisen-fc-vlasim
/matches/1825397/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-vysocina-jihlava,1825397,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-vysocina-jihlava
/matches/1825398/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-slavia-prague-b,1825398,république,tchèque-druha-league,2024-2025,sparta-prague-b-slavia-prague-b
/matches/1825399/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-opava,1825399,république,tchèque-druha-league,2024-2025,sparta-prague-b-opava
/matches/1825400/live/république-tchèque-druha-league-2024-2025-vyskov-vysocina-jihlava,1825400,république,tchèque-druha-league,2024-2025,vyskov-vysocina-jihlava
/matches/1825401/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-fc-zbrojovka-brno,1825401,république,tchèque-druha-league,2024-2025,fk-varnsdorf-fc-zbrojovka-brno
/matches/1825402/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-banik-ostrava-b,1825402,république,tchèque-druha-league,2024-2025,fk-varnsdorf-banik-ostrava-b
/matches/1825403/live/république-tchèque-druha-league-2024-2025-fc-vlasim-sk-prostejov,1825403,république,tchèque-druha-league,2024-2025,fc-vlasim-sk-prostejov
/matches/1825404/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-opava,1825404,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-opava
/matches/1825405/live/république-tchèque-druha-league-2024-2025-vysocina-jihlava-sigma-olomouc-b,1825405,république,tchèque-druha-league,2024-2025,vysocina-jihlava-sigma-olomouc-b
/matches/1825406/live/république-tchèque-druha-league-2024-2025-fc-zlin-sk-prostejov,1825406,république,tchèque-druha-league,2024-2025,fc-zlin-sk-prostejov
/matches/1825407/live/république-tchèque-druha-league-2024-2025-zizkov-fc-zlin,1825407,république,tchèque-druha-league,2024-2025,zizkov-fc-zlin
/matches/1825408/live/république-tchèque-druha-league-2024-2025-zizkov-sigma-olomouc-b,1825408,république,tchèque-druha-league,2024-2025,zizkov-sigma-olomouc-b
/matches/1825409/live/république-tchèque-druha-league-2024-2025-fk-varnsdorf-sparta-prague-b,1825409,république,tchèque-druha-league,2024-2025,fk-varnsdorf-sparta-prague-b
/matches/1825410/live/république-tchèque-druha-league-2024-2025-opava-fk-varnsdorf,1825410,république,tchèque-druha-league,2024-2025,opava-fk-varnsdorf
/matches/1825411/live/république-tchèque-druha-league-2024-2025-banik-ostrava-b-mfk-chrudim,1825411,république,tchèque-druha-league,2024-2025,banik-ostrava-b-mfk-chrudim
/matches/1825412/live/république-tchèque-druha-league-2024-2025-vysocina-jihlava-sparta-prague-b,1825412,république,tchèque-druha-league,2024-2025,vysocina-jihlava-sparta-prague-b
/matches/1825413/live/république-tchèque-druha-league-2024-2025-slavia-prague-b-vyskov,1825413,république,tchèque-druha-league,2024-2025,slavia-prague-b-vyskov
/matches/1825414/live/république-tchèque-druha-league-2024-2025-zizkov-vyskov,1825414,république,tchèque-druha-league,2024-2025,zizkov-vyskov
/matches/1825415/live/république-tchèque-druha-league-2024-2025-fc-vlasim-sparta-prague-b,1825415,république,tchèque-druha-league,2024-2025,fc-vlasim-sparta-prague-b
/matches/1825416/live/république-tchèque-druha-league-2024-2025-sk-prostejov-sigma-olomouc-b,1825416,république,tchèque-druha-league,2024-2025,sk-prostejov-sigma-olomouc-b
/matches/1825417/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-fc-zlin,1825417,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-fc-zlin
/matches/1825418/live/république-tchèque-druha-league-2024-2025-sk-lisen-zizkov,1825418,république,tchèque-druha-league,2024-2025,sk-lisen-zizkov
/matches/1825419/live/république-tchèque-druha-league-2024-2025-fc-zlin-mfk-chrudim,1825419,république,tchèque-druha-league,2024-2025,fc-zlin-mfk-chrudim
/matches/1825420/live/république-tchèque-druha-league-2024-2025-fc-zbrojovka-brno-fc-silon-taborsko,1825420,république,tchèque-druha-league,2024-2025,fc-zbrojovka-brno-fc-silon-taborsko
/matches/1825421/live/république-tchèque-druha-league-2024-2025-opava-sk-lisen,1825421,république,tchèque-druha-league,2024-2025,opava-sk-lisen
/matches/1825424/live/république-tchèque-druha-league-2024-2025-vyskov-opava,1825424,république,tchèque-druha-league,2024-2025,vyskov-opava
/matches/1825426/live/république-tchèque-druha-league-2024-2025-sparta-prague-b-fc-zbrojovka-brno,1825426,république,tchèque-druha-league,2024-2025,sparta-prague-b-fc-zbrojovka-brno
/matches/1825428/live/république-tchèque-druha-league-2024-2025-mfk-chrudim-fk-varnsdorf,1825428,république,tchèque-druha-league,2024-2025,mfk-chrudim-fk-varnsdorf
/matches/1825460/live/république-tchèque-druha-league-2024-2025-fc-zlin-fc-vlasim,1825460,république,tchèque-druha-league,2024-2025,fc-zlin-fc-vlasim
/matches/1825461/live/république-tchèque-druha-league-2024-2025-sigma-olomouc-b-slavia-prague-b,1825461,république,tchèque-druha-league,2024-2025,sigma-olomouc-b-slavia-prague-b
/matches/1825462/live/république-tchèque-druha-league-2024-2025-sk-lisen-vysocina-jihlava,1825462,république,tchèque-druha-league,2024-2025,sk-lisen-vysocina-jihlava
/matches/1825463/live/république-tchèque-druha-league-2024-2025-sk-prostejov-banik-ostrava-b,1825463,république,tchèque-druha-league,2024-2025,sk-prostejov-banik-ostrava-b
/matches/1825464/live/république-tchèque-druha-league-2024-2025-fc-silon-taborsko-zizkov,1825464,république,tchèque-druha-league,2024-2025,fc-silon-taborsko-zizkov
/matches/1825510/live/slovaquie-super-liga-2024-2025-spartak-trnava-ruzomberok,1825510,slovaquie,super-liga,2024-2025,spartak-trnava-ruzomberok
/matches/1825511/live/slovaquie-super-liga-2024-2025-zilina-ruzomberok,1825511,slovaquie,super-liga,2024-2025,zilina-ruzomberok
/matches/1825512/live/slovaquie-super-liga-2024-2025-zeleziarne-podbrezova-skalica,1825512,slovaquie,super-liga,2024-2025,zeleziarne-podbrezova-skalica
/matches/1825513/live/slovaquie-super-liga-2024-2025-zeleziarne-podbrezova-dukla-banska-bystrica,1825513,slovaquie,super-liga,2024-2025,zeleziarne-podbrezova-dukla-banska-bystrica
/matches/1825514/live/slovaquie-super-liga-2024-2025-dac-1904-dunajska-streda-komarno,1825514,slovaquie,super-liga,2024-2025,dac-1904-dunajska-streda-komarno
/matches/1825515/live/slovaquie-super-liga-2024-2025-slovan-bratislava-zilina,1825515,slovaquie,super-liga,2024-2025,slovan-bratislava-zilina
