link,num_lien
https://fr.whoscored.com/matches/1824572,1824572.0
https://fr.whoscored.com/matches/1824583,1824583.0
https://fr.whoscored.com/matches/1824607,1824607.0
https://fr.whoscored.com/matches/1824613,1824613.0
https://fr.whoscored.com/matches/1824622,1824622.0
https://fr.whoscored.com/matches/1824626,1824626.0
https://fr.whoscored.com/matches/1824631,1824631.0
https://fr.whoscored.com/matches/1824645,1824645.0
https://fr.whoscored.com/matches/1824657,1824657.0
https://fr.whoscored.com/matches/1824661,1824661.0
https://fr.whoscored.com/matches/1824668,1824668.0
https://fr.whoscored.com/matches/1824681,1824681.0
https://fr.whoscored.com/matches/1824683,1824683.0
https://fr.whoscored.com/matches/1824945,1824945.0
https://fr.whoscored.com/matches/1824947,1824947.0
https://fr.whoscored.com/matches/1824949,1824949.0
https://fr.whoscored.com/matches/1824951,1824951.0
https://fr.whoscored.com/matches/1824953,1824953.0
https://fr.whoscored.com/matches/1824954,1824954.0
https://fr.whoscored.com/matches/1824956,1824956.0
https://fr.whoscored.com/matches/1824958,1824958.0
https://fr.whoscored.com/matches/1824960,1824960.0
https://fr.whoscored.com/matches/1825465,1825465.0
https://fr.whoscored.com/matches/1825468,1825468.0
https://fr.whoscored.com/matches/1825470,1825470.0
https://fr.whoscored.com/matches/1825472,1825472.0
https://fr.whoscored.com/matches/1825474,1825474.0
https://fr.whoscored.com/matches/1825476,1825476.0
https://fr.whoscored.com/matches/1825478,1825478.0
https://fr.whoscored.com/matches/1825480,1825480.0
https://fr.whoscored.com/matches/1825482,1825482.0
https://fr.whoscored.com/matches/1825484,1825484.0
https://fr.whoscored.com/matches/1825486,1825486.0
https://fr.whoscored.com/matches/1825487,1825487.0
https://fr.whoscored.com/matches/1825488,1825488.0
https://fr.whoscored.com/matches/1825489,1825489.0
https://fr.whoscored.com/matches/1825491,1825491.0
https://fr.whoscored.com/matches/1825492,1825492.0
https://fr.whoscored.com/matches/1825493,1825493.0
https://fr.whoscored.com/matches/1825494,1825494.0
https://fr.whoscored.com/matches/1825496,1825496.0
https://fr.whoscored.com/matches/1825497,1825497.0
https://fr.whoscored.com/matches/1825498,1825498.0
https://fr.whoscored.com/matches/1825499,1825499.0
https://fr.whoscored.com/matches/1825500,1825500.0
https://fr.whoscored.com/matches/1825501,1825501.0
https://fr.whoscored.com/matches/1825502,1825502.0
https://fr.whoscored.com/matches/1825503,1825503.0
https://fr.whoscored.com/matches/1825504,1825504.0
https://fr.whoscored.com/matches/1825505,1825505.0
https://fr.whoscored.com/matches/1825506,1825506.0
https://fr.whoscored.com/matches/1825507,1825507.0
https://fr.whoscored.com/matches/1825508,1825508.0
https://fr.whoscored.com/matches/1825509,1825509.0
https://fr.whoscored.com/matches/1825725,1825725.0
https://fr.whoscored.com/matches/1825726,1825726.0
https://fr.whoscored.com/matches/1825727,1825727.0
https://fr.whoscored.com/matches/1825728,1825728.0
https://fr.whoscored.com/matches/1826154,1826154.0
https://fr.whoscored.com/matches/1826639,1826639.0
https://fr.whoscored.com/matches/1826643,1826643.0
https://fr.whoscored.com/matches/1826646,1826646.0
https://fr.whoscored.com/matches/1826649,1826649.0
https://fr.whoscored.com/matches/1826652,1826652.0
https://fr.whoscored.com/matches/1826666,1826666.0
https://fr.whoscored.com/matches/1826689,1826689.0
https://fr.whoscored.com/matches/1826690,1826690.0
https://fr.whoscored.com/matches/1826691,1826691.0
https://fr.whoscored.com/matches/1826695,1826695.0
https://fr.whoscored.com/matches/1826697,1826697.0
https://fr.whoscored.com/matches/1826698,1826698.0
https://fr.whoscored.com/matches/1826699,1826699.0
https://fr.whoscored.com/matches/1826700,1826700.0
https://fr.whoscored.com/matches/1826701,1826701.0
https://fr.whoscored.com/matches/1826702,1826702.0
https://fr.whoscored.com/matches/1826703,1826703.0
https://fr.whoscored.com/matches/1826704,1826704.0
https://fr.whoscored.com/matches/1826705,1826705.0
https://fr.whoscored.com/matches/1828281,1828281.0
https://fr.whoscored.com/matches/1828282,1828282.0
https://fr.whoscored.com/matches/1828283,1828283.0
https://fr.whoscored.com/matches/1828284,1828284.0
https://fr.whoscored.com/matches/1828285,1828285.0
https://fr.whoscored.com/matches/1828286,1828286.0
https://fr.whoscored.com/matches/1828287,1828287.0
https://fr.whoscored.com/matches/1828288,1828288.0
https://fr.whoscored.com/matches/1828289,1828289.0
https://fr.whoscored.com/matches/1828290,1828290.0
https://fr.whoscored.com/matches/1828291,1828291.0
https://fr.whoscored.com/matches/1828292,1828292.0
https://fr.whoscored.com/matches/1828293,1828293.0
https://fr.whoscored.com/matches/1828294,1828294.0
https://fr.whoscored.com/matches/1828295,1828295.0
https://fr.whoscored.com/matches/1828296,1828296.0
https://fr.whoscored.com/matches/1828297,1828297.0
https://fr.whoscored.com/matches/1828298,1828298.0
https://fr.whoscored.com/matches/1828299,1828299.0
https://fr.whoscored.com/matches/1828300,1828300.0
https://fr.whoscored.com/matches/1828317,1828317.0
https://fr.whoscored.com/matches/1828318,1828318.0
https://fr.whoscored.com/matches/1828319,1828319.0
https://fr.whoscored.com/matches/1828320,1828320.0
https://fr.whoscored.com/matches/1828958,1828958.0
https://fr.whoscored.com/matches/1828965,1828965.0
https://fr.whoscored.com/matches/1828966,1828966.0
https://fr.whoscored.com/matches/1829336,1829336.0
https://fr.whoscored.com/matches/1829344,1829344.0
https://fr.whoscored.com/matches/1829346,1829346.0
https://fr.whoscored.com/matches/1829348,1829348.0
https://fr.whoscored.com/matches/1829350,1829350.0
https://fr.whoscored.com/matches/1829352,1829352.0
https://fr.whoscored.com/matches/1829354,1829354.0
https://fr.whoscored.com/matches/1829355,1829355.0
https://fr.whoscored.com/matches/1829356,1829356.0
https://fr.whoscored.com/matches/1829357,1829357.0
https://fr.whoscored.com/matches/1829358,1829358.0
https://fr.whoscored.com/matches/1829359,1829359.0
https://fr.whoscored.com/matches/1829360,1829360.0
https://fr.whoscored.com/matches/1829361,1829361.0
https://fr.whoscored.com/matches/1829362,1829362.0
https://fr.whoscored.com/matches/1829363,1829363.0
https://fr.whoscored.com/matches/1829364,1829364.0
https://fr.whoscored.com/matches/1829365,1829365.0
https://fr.whoscored.com/matches/1829366,1829366.0
https://fr.whoscored.com/matches/1829403,1829403.0
https://fr.whoscored.com/matches/1829404,1829404.0
https://fr.whoscored.com/matches/1829405,1829405.0
https://fr.whoscored.com/matches/1829406,1829406.0
https://fr.whoscored.com/matches/1829407,1829407.0
https://fr.whoscored.com/matches/1829408,1829408.0
https://fr.whoscored.com/matches/1829409,1829409.0
https://fr.whoscored.com/matches/1829410,1829410.0
https://fr.whoscored.com/matches/1829411,1829411.0
https://fr.whoscored.com/matches/1829412,1829412.0
https://fr.whoscored.com/matches/1829413,1829413.0
https://fr.whoscored.com/matches/1829414,1829414.0
https://fr.whoscored.com/matches/1829415,1829415.0
https://fr.whoscored.com/matches/1829416,1829416.0
https://fr.whoscored.com/matches/1829417,1829417.0
https://fr.whoscored.com/matches/1829418,1829418.0
https://fr.whoscored.com/matches/1829419,1829419.0
https://fr.whoscored.com/matches/1829420,1829420.0
https://fr.whoscored.com/matches/1829421,1829421.0
https://fr.whoscored.com/matches/1829422,1829422.0
https://fr.whoscored.com/matches/1829423,1829423.0
