link,num_lien,league,annee,equipes
/matches/1821851/live/europe-conference-league-qualification-2024-2025-shelbourne-st-joseph-s,1821851.0,europe-conference-league-qualification,2024-2025,shelbourne-st-joseph-s
/matches/1821852/live/europe-conference-league-qualification-2024-2025-st-joseph-s-shelbourne,1821852.0,europe-conference-league-qualification,2024-2025,st-joseph-s-shelbourne
/matches/1821853/live/europe-conference-league-qualification-2024-2025-aktobe-fk-sarajevo,1821853.0,europe-conference-league-qualification,2024-2025,aktobe-fk-sarajevo
/matches/1821854/live/europe-conference-league-qualification-2024-2025-fk-sarajevo-aktobe,1821854.0,europe-conference-league-qualification,2024-2025,fk-sarajevo-aktobe
/matches/1821855/live/europe-conference-league-qualification-2024-2025-nk-bravo-connah-s-quay-nomads,1821855.0,europe-conference-league-qualification,2024-2025,nk-bravo-connah-s-quay-nomads
/matches/1821856/live/europe-conference-league-qualification-2024-2025-connah-s-quay-nomads-nk-bravo,1821856.0,europe-conference-league-qualification,2024-2025,connah-s-quay-nomads-nk-bravo
/matches/1821857/live/europe-conference-league-qualification-2024-2025-fk-liepaja-vikingur,1821857.0,europe-conference-league-qualification,2024-2025,fk-liepaja-vikingur
/matches/1821858/live/europe-conference-league-qualification-2024-2025-vikingur-fk-liepaja,1821858.0,europe-conference-league-qualification,2024-2025,vikingur-fk-liepaja
/matches/1821859/live/europe-conference-league-qualification-2024-2025-fc-noah-kf-shkendija,1821859.0,europe-conference-league-qualification,2024-2025,fc-noah-kf-shkendija
/matches/1821860/live/europe-conference-league-qualification-2024-2025-kf-shkendija-fc-noah,1821860.0,europe-conference-league-qualification,2024-2025,kf-shkendija-fc-noah
/matches/1821861/live/europe-conference-league-qualification-2024-2025-gfk-tikves-kavadarci-breidablik,1821861.0,europe-conference-league-qualification,2024-2025,gfk-tikves-kavadarci-breidablik
/matches/1821862/live/europe-conference-league-qualification-2024-2025-breidablik-gfk-tikves-kavadarci,1821862.0,europe-conference-league-qualification,2024-2025,breidablik-gfk-tikves-kavadarci
/matches/1821863/live/europe-conference-league-qualification-2024-2025-mornar-dinamo-tbilisi,1821863.0,europe-conference-league-qualification,2024-2025,mornar-dinamo-tbilisi
/matches/1821864/live/europe-conference-league-qualification-2024-2025-dinamo-tbilisi-mornar,1821864.0,europe-conference-league-qualification,2024-2025,dinamo-tbilisi-mornar
/matches/1821865/live/europe-conference-league-qualification-2024-2025-una-strassen-kups,1821865.0,europe-conference-league-qualification,2024-2025,una-strassen-kups
/matches/1821866/live/europe-conference-league-qualification-2024-2025-kups-una-strassen,1821866.0,europe-conference-league-qualification,2024-2025,kups-una-strassen
/matches/1821867/live/europe-conference-league-qualification-2024-2025-zalgiris-vilnius-vps,1821867.0,europe-conference-league-qualification,2024-2025,zalgiris-vilnius-vps
/matches/1821868/live/pologne-ii-liga-2024-2025-gks-jastrzebie-pogon-grodzisk-mazowiecki,1821868.0,pologne-ii-liga,2024-2025,gks-jastrzebie-pogon-grodzisk-mazowiecki
/matches/1821869/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-swit-skolwin,1821869.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-swit-skolwin
/matches/1821870/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-zaglebie-sosnowiec,1821870.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-zaglebie-sosnowiec
/matches/1821871/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-olimpia-elblag,1821871.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-olimpia-elblag
/matches/1821872/live/pologne-ii-liga-2024-2025-gks-jastrzebie-hutnik-krakow,1821872.0,pologne-ii-liga,2024-2025,gks-jastrzebie-hutnik-krakow
/matches/1821873/live/pologne-ii-liga-2024-2025-swit-skolwin-kks-1925-kalisz,1821873.0,pologne-ii-liga,2024-2025,swit-skolwin-kks-1925-kalisz
/matches/1821875/live/pologne-ii-liga-2024-2025-wisla-pulawy-zaglebie-ii-lubin,1821875.0,pologne-ii-liga,2024-2025,wisla-pulawy-zaglebie-ii-lubin
/matches/1821876/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-olimpia-elblag,1821876.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-olimpia-elblag
/matches/1821877/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-hutnik-krakow,1821877.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-hutnik-krakow
/matches/1821878/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-kks-1925-kalisz,1821878.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-kks-1925-kalisz
/matches/1821879/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-lks-lodz-ii,1821879.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-lks-lodz-ii
/matches/1821880/live/pologne-ii-liga-2024-2025-resovia-zaglebie-ii-lubin,1821880.0,pologne-ii-liga,2024-2025,resovia-zaglebie-ii-lubin
/matches/1821881/live/pologne-ii-liga-2024-2025-polonia-bytom-zaglebie-ii-lubin,1821881.0,pologne-ii-liga,2024-2025,polonia-bytom-zaglebie-ii-lubin
/matches/1821882/live/pologne-ii-liga-2024-2025-lks-lodz-ii-resovia,1821882.0,pologne-ii-liga,2024-2025,lks-lodz-ii-resovia
/matches/1821883/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-rekord-bielsko-biala,1821883.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-rekord-bielsko-biala
/matches/1821884/live/pologne-ii-liga-2024-2025-wieczysta-krakow-pogon-grodzisk-mazowiecki,1821884.0,pologne-ii-liga,2024-2025,wieczysta-krakow-pogon-grodzisk-mazowiecki
/matches/1821885/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-zaglebie-sosnowiec,1821885.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-zaglebie-sosnowiec
/matches/1821886/live/pologne-ii-liga-2024-2025-wisla-pulawy-olimpia-elblag,1821886.0,pologne-ii-liga,2024-2025,wisla-pulawy-olimpia-elblag
/matches/1821887/live/pologne-ii-liga-2024-2025-wieczysta-krakow-hutnik-krakow,1821887.0,pologne-ii-liga,2024-2025,wieczysta-krakow-hutnik-krakow
/matches/1821888/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-kks-1925-kalisz,1821888.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-kks-1925-kalisz
/matches/1821889/live/pologne-ii-liga-2024-2025-hutnik-krakow-chojniczanka-chojnice,1821889.0,pologne-ii-liga,2024-2025,hutnik-krakow-chojniczanka-chojnice
/matches/1821890/live/pologne-ii-liga-2024-2025-olimpia-elblag-wieczysta-krakow,1821890.0,pologne-ii-liga,2024-2025,olimpia-elblag-wieczysta-krakow
/matches/1821891/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-chojniczanka-chojnice,1821891.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-chojniczanka-chojnice
/matches/1821892/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-wieczysta-krakow,1821892.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-wieczysta-krakow
/matches/1821893/live/pologne-ii-liga-2024-2025-gks-jastrzebie-wisla-pulawy,1821893.0,pologne-ii-liga,2024-2025,gks-jastrzebie-wisla-pulawy
/matches/1821896/live/pologne-ii-liga-2024-2025-wisla-pulawy-swit-skolwin,1821896.0,pologne-ii-liga,2024-2025,wisla-pulawy-swit-skolwin
/matches/1821897/live/pologne-ii-liga-2024-2025-wieczysta-krakow-gks-jastrzebie,1821897.0,pologne-ii-liga,2024-2025,wieczysta-krakow-gks-jastrzebie
/matches/1821898/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-ts-podbeskidzie-bielsko-biala,1821898.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-ts-podbeskidzie-bielsko-biala
/matches/1821899/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-lks-lodz-ii,1821899.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-lks-lodz-ii
/matches/1821900/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-zaglebie-ii-lubin,1821900.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-zaglebie-ii-lubin
/matches/1821901/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-resovia,1821901.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-resovia
/matches/1821902/live/pologne-ii-liga-2024-2025-polonia-bytom-resovia,1821902.0,pologne-ii-liga,2024-2025,polonia-bytom-resovia
/matches/1821903/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-rekord-bielsko-biala,1821903.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-rekord-bielsko-biala
/matches/1821904/live/pologne-ii-liga-2024-2025-lks-lodz-ii-olimpia-grudziadz,1821904.0,pologne-ii-liga,2024-2025,lks-lodz-ii-olimpia-grudziadz
/matches/1821906/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-wisla-pulawy,1821906.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-wisla-pulawy
/matches/1821908/live/pologne-ii-liga-2024-2025-gks-jastrzebie-swit-skolwin,1821908.0,pologne-ii-liga,2024-2025,gks-jastrzebie-swit-skolwin
/matches/1821909/live/pologne-ii-liga-2024-2025-swit-skolwin-polonia-bytom,1821909.0,pologne-ii-liga,2024-2025,swit-skolwin-polonia-bytom
/matches/1821911/live/pologne-ii-liga-2024-2025-wisla-pulawy-ts-podbeskidzie-bielsko-biala,1821911.0,pologne-ii-liga,2024-2025,wisla-pulawy-ts-podbeskidzie-bielsko-biala
/matches/1821912/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-pogon-grodzisk-mazowiecki,1821912.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-pogon-grodzisk-mazowiecki
/matches/1821913/live/pologne-ii-liga-2024-2025-swit-skolwin-zaglebie-sosnowiec,1821913.0,pologne-ii-liga,2024-2025,swit-skolwin-zaglebie-sosnowiec
/matches/1821914/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-rekord-bielsko-biala,1821914.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-rekord-bielsko-biala
/matches/1821915/live/pologne-ii-liga-2024-2025-gks-jastrzebie-olimpia-grudziadz,1821915.0,pologne-ii-liga,2024-2025,gks-jastrzebie-olimpia-grudziadz
/matches/1821917/live/pologne-ii-liga-2024-2025-wisla-pulawy-wieczysta-krakow,1821917.0,pologne-ii-liga,2024-2025,wisla-pulawy-wieczysta-krakow
/matches/1821918/live/pologne-ii-liga-2024-2025-wieczysta-krakow-polonia-bytom,1821918.0,pologne-ii-liga,2024-2025,wieczysta-krakow-polonia-bytom
/matches/1821919/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-wisla-pulawy,1821919.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-wisla-pulawy
/matches/1821921/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-swit-skolwin,1821921.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-swit-skolwin
/matches/1821922/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-gks-jastrzebie,1821922.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-gks-jastrzebie
/matches/1821923/live/pologne-ii-liga-2024-2025-resovia-ts-podbeskidzie-bielsko-biala,1821923.0,pologne-ii-liga,2024-2025,resovia-ts-podbeskidzie-bielsko-biala
/matches/1821924/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-lks-lodz-ii,1821924.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-lks-lodz-ii
/matches/1821925/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-zaglebie-ii-lubin,1821925.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-zaglebie-ii-lubin
/matches/1821926/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-zaglebie-sosnowiec,1821926.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-zaglebie-sosnowiec
/matches/1821927/live/pologne-ii-liga-2024-2025-swit-skolwin-olimpia-elblag,1821927.0,pologne-ii-liga,2024-2025,swit-skolwin-olimpia-elblag
/matches/1821929/live/pologne-ii-liga-2024-2025-wisla-pulawy-kks-1925-kalisz,1821929.0,pologne-ii-liga,2024-2025,wisla-pulawy-kks-1925-kalisz
/matches/1821930/live/pologne-ii-liga-2024-2025-wieczysta-krakow-lks-lodz-ii,1821930.0,pologne-ii-liga,2024-2025,wieczysta-krakow-lks-lodz-ii
/matches/1821931/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-zaglebie-ii-lubin,1821931.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-zaglebie-ii-lubin
/matches/1821932/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-resovia,1821932.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-resovia
/matches/1821933/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-rekord-bielsko-biala,1821933.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-rekord-bielsko-biala
/matches/1821934/live/pologne-ii-liga-2024-2025-polonia-bytom-rekord-bielsko-biala,1821934.0,pologne-ii-liga,2024-2025,polonia-bytom-rekord-bielsko-biala
/matches/1821935/live/pologne-ii-liga-2024-2025-resovia-olimpia-grudziadz,1821935.0,pologne-ii-liga,2024-2025,resovia-olimpia-grudziadz
/matches/1821936/live/pologne-ii-liga-2024-2025-lks-lodz-ii-chojniczanka-chojnice,1821936.0,pologne-ii-liga,2024-2025,lks-lodz-ii-chojniczanka-chojnice
/matches/1821937/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-wieczysta-krakow,1821937.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-wieczysta-krakow
/matches/1821938/live/pologne-ii-liga-2024-2025-hutnik-krakow-wisla-pulawy,1821938.0,pologne-ii-liga,2024-2025,hutnik-krakow-wisla-pulawy
/matches/1821940/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-gks-jastrzebie,1821940.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-gks-jastrzebie
/matches/1821941/live/pologne-ii-liga-2024-2025-gks-jastrzebie-polonia-bytom,1821941.0,pologne-ii-liga,2024-2025,gks-jastrzebie-polonia-bytom
/matches/1821942/live/pologne-ii-liga-2024-2025-swit-skolwin-ts-podbeskidzie-bielsko-biala,1821942.0,pologne-ii-liga,2024-2025,swit-skolwin-ts-podbeskidzie-bielsko-biala
/matches/1821943/live/pologne-ii-liga-2024-2025-wieczysta-krakow-resovia,1821943.0,pologne-ii-liga,2024-2025,wieczysta-krakow-resovia
/matches/1821944/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-rekord-bielsko-biala,1821944.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-rekord-bielsko-biala
/matches/1821945/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-olimpia-grudziadz,1821945.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-olimpia-grudziadz
/matches/1821946/live/pologne-ii-liga-2024-2025-polonia-bytom-olimpia-grudziadz,1821946.0,pologne-ii-liga,2024-2025,polonia-bytom-olimpia-grudziadz
/matches/1821947/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-polonia-bytom,1821947.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-polonia-bytom
/matches/1821948/live/pologne-ii-liga-2024-2025-resovia-chojniczanka-chojnice,1821948.0,pologne-ii-liga,2024-2025,resovia-chojniczanka-chojnice
/matches/1821949/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-wieczysta-krakow,1821949.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-wieczysta-krakow
/matches/1821950/live/pologne-ii-liga-2024-2025-lks-lodz-ii-wisla-pulawy,1821950.0,pologne-ii-liga,2024-2025,lks-lodz-ii-wisla-pulawy
/matches/1821952/live/pologne-ii-liga-2024-2025-hutnik-krakow-swit-skolwin,1821952.0,pologne-ii-liga,2024-2025,hutnik-krakow-swit-skolwin
/matches/1821953/live/pologne-ii-liga-2024-2025-olimpia-elblag-gks-jastrzebie,1821953.0,pologne-ii-liga,2024-2025,olimpia-elblag-gks-jastrzebie
/matches/1821954/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-ts-podbeskidzie-bielsko-biala,1821954.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-ts-podbeskidzie-bielsko-biala
/matches/1821955/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-polonia-bytom,1821955.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-polonia-bytom
/matches/1821956/live/pologne-ii-liga-2024-2025-olimpia-elblag-zaglebie-sosnowiec,1821956.0,pologne-ii-liga,2024-2025,olimpia-elblag-zaglebie-sosnowiec
/matches/1821957/live/pologne-ii-liga-2024-2025-hutnik-krakow-olimpia-grudziadz,1821957.0,pologne-ii-liga,2024-2025,hutnik-krakow-olimpia-grudziadz
/matches/1821958/live/pologne-ii-liga-2024-2025-lks-lodz-ii-olimpia-elblag,1821958.0,pologne-ii-liga,2024-2025,lks-lodz-ii-olimpia-elblag
/matches/1821960/live/pologne-ii-liga-2024-2025-polonia-bytom-olimpia-elblag,1821960.0,pologne-ii-liga,2024-2025,polonia-bytom-olimpia-elblag
/matches/1821961/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-wisla-pulawy,1821961.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-wisla-pulawy
/matches/1821962/live/pologne-ii-liga-2024-2025-hutnik-krakow-olimpia-elblag,1821962.0,pologne-ii-liga,2024-2025,hutnik-krakow-olimpia-elblag
/matches/1821963/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-wieczysta-krakow,1821963.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-wieczysta-krakow
/matches/1821964/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-pogon-grodzisk-mazowiecki,1821964.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-pogon-grodzisk-mazowiecki
/matches/1821965/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-polonia-bytom,1821965.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-polonia-bytom
/matches/1821966/live/pologne-ii-liga-2024-2025-lks-lodz-ii-ts-podbeskidzie-bielsko-biala,1821966.0,pologne-ii-liga,2024-2025,lks-lodz-ii-ts-podbeskidzie-bielsko-biala
/matches/1821967/live/pologne-ii-liga-2024-2025-wisla-pulawy-zaglebie-sosnowiec,1821967.0,pologne-ii-liga,2024-2025,wisla-pulawy-zaglebie-sosnowiec
/matches/1821968/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-gks-jastrzebie,1821968.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-gks-jastrzebie
/matches/1821969/live/pologne-ii-liga-2024-2025-wieczysta-krakow-chojniczanka-chojnice,1821969.0,pologne-ii-liga,2024-2025,wieczysta-krakow-chojniczanka-chojnice
/matches/1821970/live/pologne-ii-liga-2024-2025-resovia-swit-skolwin,1821970.0,pologne-ii-liga,2024-2025,resovia-swit-skolwin
/matches/1821971/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-zaglebie-ii-lubin,1821971.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-zaglebie-ii-lubin
/matches/1821972/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-pogon-grodzisk-mazowiecki,1821972.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-pogon-grodzisk-mazowiecki
/matches/1821973/live/pologne-ii-liga-2024-2025-swit-skolwin-rekord-bielsko-biala,1821973.0,pologne-ii-liga,2024-2025,swit-skolwin-rekord-bielsko-biala
/matches/1821974/live/pologne-ii-liga-2024-2025-kks-1925-kalisz-hutnik-krakow,1821974.0,pologne-ii-liga,2024-2025,kks-1925-kalisz-hutnik-krakow
/matches/1821976/live/pologne-ii-liga-2024-2025-polonia-bytom-hutnik-krakow,1821976.0,pologne-ii-liga,2024-2025,polonia-bytom-hutnik-krakow
/matches/1821977/live/pologne-ii-liga-2024-2025-lks-lodz-ii-swit-skolwin,1821977.0,pologne-ii-liga,2024-2025,lks-lodz-ii-swit-skolwin
/matches/1821978/live/pologne-ii-liga-2024-2025-olimpia-elblag-kks-1925-kalisz,1821978.0,pologne-ii-liga,2024-2025,olimpia-elblag-kks-1925-kalisz
/matches/1821979/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-wieczysta-krakow,1821979.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-wieczysta-krakow
/matches/1821980/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-lks-lodz-ii,1821980.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-lks-lodz-ii
/matches/1821981/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-chojniczanka-chojnice,1821981.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-chojniczanka-chojnice
/matches/1821982/live/pologne-ii-liga-2024-2025-gks-jastrzebie-resovia,1821982.0,pologne-ii-liga,2024-2025,gks-jastrzebie-resovia
/matches/1821983/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-polonia-bytom,1821983.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-polonia-bytom
/matches/1821984/live/pologne-ii-liga-2024-2025-hutnik-krakow-ts-podbeskidzie-bielsko-biala,1821984.0,pologne-ii-liga,2024-2025,hutnik-krakow-ts-podbeskidzie-bielsko-biala
/matches/1821985/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-zaglebie-sosnowiec,1821985.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-zaglebie-sosnowiec
/matches/1821986/live/pologne-ii-liga-2024-2025-gks-jastrzebie-kks-1925-kalisz,1821986.0,pologne-ii-liga,2024-2025,gks-jastrzebie-kks-1925-kalisz
/matches/1821987/live/pologne-ii-liga-2024-2025-wieczysta-krakow-olimpia-grudziadz,1821987.0,pologne-ii-liga,2024-2025,wieczysta-krakow-olimpia-grudziadz
/matches/1821988/live/pologne-ii-liga-2024-2025-wisla-pulawy-rekord-bielsko-biala,1821988.0,pologne-ii-liga,2024-2025,wisla-pulawy-rekord-bielsko-biala
/matches/1821990/live/pologne-ii-liga-2024-2025-resovia-wisla-pulawy,1821990.0,pologne-ii-liga,2024-2025,resovia-wisla-pulawy
/matches/1821992/live/pologne-ii-liga-2024-2025-swit-skolwin-zaglebie-ii-lubin,1821992.0,pologne-ii-liga,2024-2025,swit-skolwin-zaglebie-ii-lubin
/matches/1821993/live/pologne-ii-liga-2024-2025-gks-jastrzebie-lks-lodz-ii,1821993.0,pologne-ii-liga,2024-2025,gks-jastrzebie-lks-lodz-ii
/matches/1821994/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-kks-1925-kalisz,1821994.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-kks-1925-kalisz
/matches/1821995/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-hutnik-krakow,1821995.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-hutnik-krakow
/matches/1821996/live/pologne-ii-liga-2024-2025-resovia-olimpia-elblag,1821996.0,pologne-ii-liga,2024-2025,resovia-olimpia-elblag
/matches/1821997/live/pologne-ii-liga-2024-2025-zaglebie-ii-lubin-hutnik-krakow,1821997.0,pologne-ii-liga,2024-2025,zaglebie-ii-lubin-hutnik-krakow
/matches/1821998/live/pologne-ii-liga-2024-2025-lks-lodz-ii-kks-1925-kalisz,1821998.0,pologne-ii-liga,2024-2025,lks-lodz-ii-kks-1925-kalisz
/matches/1821999/live/pologne-ii-liga-2024-2025-polonia-bytom-kks-1925-kalisz,1821999.0,pologne-ii-liga,2024-2025,polonia-bytom-kks-1925-kalisz
/matches/1822000/live/pologne-ii-liga-2024-2025-hutnik-krakow-lks-lodz-ii,1822000.0,pologne-ii-liga,2024-2025,hutnik-krakow-lks-lodz-ii
/matches/1822001/live/pologne-ii-liga-2024-2025-olimpia-elblag-zaglebie-ii-lubin,1822001.0,pologne-ii-liga,2024-2025,olimpia-elblag-zaglebie-ii-lubin
/matches/1822002/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-resovia,1822002.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-resovia
/matches/1822003/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-pogon-grodzisk-mazowiecki,1822003.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-pogon-grodzisk-mazowiecki
/matches/1822004/live/pologne-ii-liga-2024-2025-ts-podbeskidzie-bielsko-biala-zaglebie-sosnowiec,1822004.0,pologne-ii-liga,2024-2025,ts-podbeskidzie-bielsko-biala-zaglebie-sosnowiec
/matches/1822005/live/pologne-ii-liga-2024-2025-rekord-bielsko-biala-hutnik-krakow,1822005.0,pologne-ii-liga,2024-2025,rekord-bielsko-biala-hutnik-krakow
/matches/1822006/live/pologne-ii-liga-2024-2025-resovia-kks-1925-kalisz,1822006.0,pologne-ii-liga,2024-2025,resovia-kks-1925-kalisz
/matches/1822007/live/pologne-ii-liga-2024-2025-polonia-bytom-lks-lodz-ii,1822007.0,pologne-ii-liga,2024-2025,polonia-bytom-lks-lodz-ii
/matches/1822008/live/pologne-ii-liga-2024-2025-hutnik-krakow-resovia,1822008.0,pologne-ii-liga,2024-2025,hutnik-krakow-resovia
/matches/1822009/live/pologne-ii-liga-2024-2025-olimpia-elblag-rekord-bielsko-biala,1822009.0,pologne-ii-liga,2024-2025,olimpia-elblag-rekord-bielsko-biala
/matches/1822010/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-olimpia-grudziadz,1822010.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-olimpia-grudziadz
/matches/1822011/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-olimpia-elblag,1822011.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-olimpia-elblag
/matches/1822012/live/pologne-ii-liga-2024-2025-gks-jastrzebie-chojniczanka-chojnice,1822012.0,pologne-ii-liga,2024-2025,gks-jastrzebie-chojniczanka-chojnice
/matches/1822013/live/pologne-ii-liga-2024-2025-swit-skolwin-wieczysta-krakow,1822013.0,pologne-ii-liga,2024-2025,swit-skolwin-wieczysta-krakow
/matches/1822015/live/pologne-ii-liga-2024-2025-wisla-pulawy-polonia-bytom,1822015.0,pologne-ii-liga,2024-2025,wisla-pulawy-polonia-bytom
/matches/1822017/live/pologne-ii-liga-2024-2025-chojniczanka-chojnice-swit-skolwin,1822017.0,pologne-ii-liga,2024-2025,chojniczanka-chojnice-swit-skolwin
/matches/1822018/live/pologne-ii-liga-2024-2025-zaglebie-sosnowiec-gks-jastrzebie,1822018.0,pologne-ii-liga,2024-2025,zaglebie-sosnowiec-gks-jastrzebie
/matches/1822019/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-ts-podbeskidzie-bielsko-biala,1822019.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-ts-podbeskidzie-bielsko-biala
/matches/1822020/live/pologne-ii-liga-2024-2025-olimpia-grudziadz-resovia,1822020.0,pologne-ii-liga,2024-2025,olimpia-grudziadz-resovia
/matches/1822021/live/pologne-ii-liga-2024-2025-pogon-grodzisk-mazowiecki-gks-jastrzebie,1822021.0,pologne-ii-liga,2024-2025,pogon-grodzisk-mazowiecki-gks-jastrzebie
