league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 4,2023/2024,03/09/2023,17:05,Jeremy Stinat,Stade de Nice,Nice,Strasbourg,86,2:0,Pablo Rosario pour Hicham Boudaoui,Substitute,Nice,https://fbref.com/fr/matchs/17e9722e/Nice-Strasbourg-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,3,0:0,Corentin Tolisso,Yellow Card,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,4,0:1,Kylian Mbappé (Pen),Goal score Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,20,0:2,Achraf Hakimi,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,38,0:3,Marco Asensio - Passe décisive : Manuel Ugarte Ribeiro,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,46,0:4,Mama Samba Baldé pour Tino Kadewere,Substitute,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,47,0:4,Kylian Mbappé - Passe décisive : Marco Asensio,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,48,0:4,Lucas Hernández,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,58,0:4,Ainsley Maitland-Niles,Yellow Card,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,73,0:4,Warren Zaïre-Emery,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,74,1:4,Corentin Tolisso (Pen),Goal score Yellow Card,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,75,1:4,Fabián Ruiz Peña pour Manuel Ugarte Ribeiro,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,75,1:4,Bradley Barcola pour Ousmane Dembélé,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,75,1:4,Gonçalo Ramos pour Marco Asensio,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,76,1:4,Skelly Alvero pour Rayan Cherki,Substitute,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,76,1:4,Jeffinho pour Ernest Nuamah,Substitute,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,80,1:4,Johann Lepenant pour Corentin Tolisso,Substitute,Lyon,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 4,2023/2024,03/09/2023,20:45,Eric Wattellier,Groupama Stadium,Lyon,Paris Saint-Germain,86,1:4,Cher Ndour pour Warren Zaïre-Emery,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/cd3d8319/Lyon-Paris-Saint-Germain-3-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,21,0:1,Terem Moffi,Goal,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,29,1:1,Kylian Mbappé - Passe décisive : Achraf Hakimi,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,35,1:1,Khéphren Thuram,Yellow Card,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,53,1:2,Gaëtan Laborde - Passe décisive : Terem Moffi,Goal,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,63,1:2,Manuel Ugarte Ribeiro pour Carlos Soler,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,63,1:2,Melvin Bard,Yellow Card,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,64,1:2,Randal Kolo Muani pour Gonçalo Ramos,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,67,1:2,Bradley Barcola pour Ousmane Dembélé,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,68,1:3,Terem Moffi - Passe décisive : Gaëtan Laborde,Goal,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,70,1:3,Hicham Boudaoui pour Morgan Sanson,Substitute,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,70,1:3,Terem Moffi,Yellow Card,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,71,1:3,Marcin Bułka,Yellow Card,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,71,1:3,Evann Guessand pour Sofiane Diop,Substitute,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,79,1:3,Romain Perraud pour Melvin Bard,Substitute,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,79,1:3,Jeremie Boga pour Terem Moffi,Substitute,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,83,1:3,Bradley Barcola,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,87,2:3,Pablo Rosario pour Khéphren Thuram,Substitute,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,87,2:3,Kylian Mbappé - Passe décisive : Randal Kolo Muani,Goal,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,89,2:3,Milan Škriniar,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,15/09/2023,21:00,Clément Turpin,Parc des Princes,Paris Saint-Germain,Nice,95,2:3,Jordan Lotomba,Yellow Card,Nice,https://fbref.com/fr/matchs/f0478368/Paris-Saint-Germain-Nice-15-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,30,0:0,Yusuf Yazıcı,Yellow Card,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,32,0:0,Nemanja Matić,Yellow Card,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,33,0:1,Leny Yoro - Passe décisive : Rémy Cabella,Goal,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,51,0:1,Bafodé Diakité,Yellow Card,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,55,0:1,Ibrahim Salah pour Désiré Doué,Substitute,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,62,0:2,Bafodé Diakité,Goal,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,64,0:2,Fabian Rieder pour Baptiste Santamaria,Substitute,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,64,0:2,Bertuğ Yıldırım pour Amine Gouiri,Substitute,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,64,0:2,Ludovic Blas pour Enzo Le Fée,Substitute,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,74,1:2,Lorenz Assignon,Goal,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,80,1:2,Tiago Santos pour Yusuf Yazıcı,Substitute,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,80,1:2,Hákon Arnar Haraldsson pour Ivan Cavaleiro,Substitute,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,81,1:2,Mathis Lambourde pour Nemanja Matić,Substitute,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,86,1:2,Jonathan David,Yellow Card,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,88,1:2,Angel Gomes,Yellow Card,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,89,2:2,Ibrahim Salah - Passe décisive : Lorenz Assignon,Goal,Rennes,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,17:00,Jérôme Brisard,Roazhon Park,Rennes,Lille,89,2:2,Gabriel Gudmundsson pour Rémy Cabella,Substitute,Lille,https://fbref.com/fr/matchs/d419c313/Rennes-Lille-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,33,0:0,Joel Asoro,Yellow Card,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,37,0:1,Joel Asoro,Goal,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,62,0:1,Simon Elisor pour Oscar Estupiñan,Substitute,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,62,0:1,Kévin Van Den Kerkhof pour Joel Asoro,Substitute,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,63,0:1,Przemysław Frankowski pour Ruben Aguilar,Substitute,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,63,0:1,Faitout Maouassa pour Deiver Machado,Substitute,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,63,0:1,Wesley Saïd pour Angelo Fulgini,Substitute,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,64,0:1,Elye Wahi,Yellow Card,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,64,0:1,Fali Candé,Yellow Card,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,72,0:1,Andy Diouf pour Abdukodir Khusanov,Substitute,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,73,0:1,Morgan Guilavogui pour Elye Wahi,Substitute,Lens,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,73,0:1,Habib Maïga pour Lamine Camara,Substitute,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,16/09/2023,21:00,Stéphanie Frappart,Stade Bollaert-Delelis,Lens,Metz,73,0:1,Danley Jean-Jacques pour Cheikh Tidiane Sabaly,Substitute,Metz,https://fbref.com/fr/matchs/40754c32/Lens-Metz-16-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,2,1:0,Tosin Aiyegun - Passe décisive : Eli Junior Kroupi,Goal,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,17,1:1,Aleksandr Golovin - Passe décisive : Youssouf Fofana,Goal,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,55,1:1,Théo Le Bris pour Eli Junior Kroupi,Substitute,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,66,1:1,Krépin Diatta pour Vanderson,Substitute,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,66,1:1,Folarin Balogun pour Wissam Ben Yedder,Substitute,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,66,1:1,Maghnes Akliouche pour Youssouf Fofana,Substitute,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,68,1:1,Denis Zakaria,Yellow Card,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,69,1:2,Folarin Balogun - Passe décisive : Aleksandr Golovin,Goal,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,70,1:2,Igor Carioca pour Gedeon Kalulu,Substitute,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,71,1:2,Joel Mvuka pour Julien Ponceau,Substitute,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,71,1:2,Benjamin Mendy pour Vincent Le Goff,Substitute,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,82,1:2,Siriné Doucouré pour Tosin Aiyegun,Substitute,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,83,1:2,Eliot Matazo pour Denis Zakaria,Substitute,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,86,1:2,Ismail Jakobs pour Takumi Minamino,Substitute,Monaco,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,13:00,Marc Bollengier,Stade du Moustoir,Lorient,Monaco,98,2:2,Romain Faivre - Passe décisive : Souleymane Touré,Goal,Lorient,https://fbref.com/fr/matchs/2cbf9481/Lorient-Monaco-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,36,0:0,Mostafa Mohamed pour Ignatius Ganago,Substitute,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,48,0:1,Moses Simon - Passe décisive : Florent Mollet,Goal,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,58,0:1,Jean-Kevin Duverne pour Marquinhos,Substitute,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,62,0:1,Shamar Nicholson pour Grejohn Kyei,Substitute,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,62,0:1,Jim Allevinah pour Mehdi Zeffane,Substitute,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,62,0:1,Yohann Magnin pour Johan Gastien,Substitute,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,70,0:1,Habib Keita pour Maxime Gonalons,Substitute,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,74,0:1,Florent Mollet,Yellow Card,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,80,0:1,Marcus Coco pour Florent Mollet,Substitute,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,80,0:1,Nicolas Pallois pour Quentin Merlin,Substitute,Nantes,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
Ligue 1,Journée 5,2023/2024,17/09/2023,15:00,Thomas Léonard,Stade Gabriel Montpied,Clermont Foot,Nantes,82,0:1,Maximiliano Caufriez,Yellow Card,Clermont Foot,https://fbref.com/fr/matchs/6a2c2932/Clermont-Foot-Nantes-17-Septembre-2023-Ligue-1
