league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   M'Bala Nzola,8,ANG,FW,28-236,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,1,3,33.3,12,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,4,1,4,0,0,,0,,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Deiver Machado,3,COL,LM,31-221,20,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,12,16,75.0,0,8,0,1,1,12,16,75.0,110,45,10,11,90.9,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,16,15,1,0,0,1,1,1,0,0,0,0,12,0,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,16,1,2,8,7,0,16,1,1,100.0,0,0.0,8,45,28,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Angelo Fulgini,11,FRA,"LW,RW",28-234,70,0,0,0,0,3,1,0,0,57,1,0,0,0.1,0.1,1.3,9,0,45,51,88.2,4,34,2,2,2,45,51,88.2,562,139,27,27,100.0,11,13,84.6,3,6,50.0,0,1.3,1.2,7,0,2,1,4,51,49,2,0,0,0,7,1,1,0,1,0,45,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,57,0,2,12,44,7,57,2,2,100.0,0,0.0,34,198,136,2,2,1,0,1,41,8,0,0,0,2,0,0,7,0,1,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Adrien Thomasson,28,FRA,CM,31-122,90,0,0,0,0,4,2,0,0,81,3,0,1,0.2,0.2,0.3,6,0,61,69,88.4,6,47,2,0,0,61,69,88.4,884,176,35,36,97.2,23,27,85.2,2,4,50.0,0,0.3,0.2,2,3,1,0,6,69,67,2,1,0,0,2,1,0,0,0,0,61,0,0,3,2,1,0,2,0,1,0.0,1,1,0,1,0,3,0,0,81,3,8,30,43,8,81,0,0,,0,,47,242,120,2,7,1,4,4,61,12,0,0,0,3,1,0,2,0,2,0,0,0,9,0,3,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Andy Diouf,18,FRA,CM,21-329,76,0,0,0,0,3,0,0,0,49,0,0,0,0.3,0.3,0.1,7,0,42,44,95.5,3,35,5,3,2,42,44,95.5,608,123,27,28,96.4,14,14,100.0,1,2,50.0,0,0.1,0.1,2,4,1,1,3,44,44,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49,0,1,25,24,3,49,3,2,66.7,1,33.3,35,235,150,5,2,0,1,1,40,2,0,0,0,2,0,0,1,0,0,0,0,0,5,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Hamzat Ojediran,15,NGA,CM,21-148,14,0,0,0,0,2,0,0,0,23,2,0,0,0.0,0.0,0.0,0,0,15,19,78.9,3,15,1,2,2,15,19,78.9,248,56,6,8,75.0,8,10,80.0,0,0,,0,0.0,0.0,0,2,0,0,3,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0,2,2,0,1,1,1,3,33.3,2,0,0,0,0,2,0,0,23,0,0,15,8,0,23,2,2,100.0,0,0.0,15,92,55,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,20.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Kyllian Antonio,32,FRA,RM,17-097,45,0,0,0,0,1,0,0,0,28,2,0,3,0.1,0.1,0.0,1,0,14,19,73.7,0,11,1,0,0,14,19,73.7,172,25,8,8,100.0,5,6,83.3,0,2,0.0,0,0.0,0.0,0,0,0,0,0,19,14,5,0,0,0,2,5,0,0,0,0,14,0,2,2,1,1,0,1,0,0,,0,3,0,3,0,2,0,0,28,0,2,13,13,1,28,0,0,,0,,11,20,13,1,0,1,2,0,15,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Tom Pouilly,34,FRA,RM,21-297,45,0,0,0,0,1,0,0,0,53,2,0,1,0.0,0.0,0.0,4,0,40,48,83.3,6,39,2,3,2,40,48,83.3,652,214,20,21,95.2,17,21,81.0,3,6,50.0,0,0.0,0.1,1,3,5,2,6,48,44,4,1,0,0,6,3,0,0,0,0,40,0,0,2,1,0,0,2,1,1,100.0,0,1,0,1,0,2,0,0,53,0,4,15,34,4,53,3,2,66.7,0,0.0,39,215,111,2,3,0,1,0,39,18,0,0,0,0,1,0,6,0,1,0,0,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Facundo Medina,14,ARG,CB,25-318,90,0,0,0,0,2,0,1,0,107,0,0,1,0.1,0.1,0.1,7,0,91,100,91.0,17,73,3,1,1,91,100,91.0,1405,617,53,55,96.4,31,34,91.2,5,8,62.5,0,0.1,0.2,3,16,1,0,17,100,97,3,0,0,0,2,3,0,0,0,0,91,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,107,3,18,59,33,3,107,1,1,100.0,0,0.0,73,429,264,3,5,0,2,0,81,4,1,0,0,1,0,0,2,0,0,0,0,0,6,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Juma Bah,27,SLE,CB,19-000,39,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.0,0,0,29,31,93.5,1,17,0,0,0,29,31,93.5,512,140,11,13,84.6,17,17,100.0,1,1,100.0,0,0.0,0.1,0,2,0,0,1,31,27,4,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0,37,8,18,18,1,1,37,0,0,,0,,17,65,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,75.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Malang Sarr,20,FRA,CB,26-078,51,0,0,0,0,1,0,0,0,68,1,1,1,0.0,0.0,0.0,4,0,52,57,91.2,9,40,1,0,0,52,57,91.2,996,303,16,16,100.0,31,32,96.9,4,8,50.0,0,0.0,0.1,1,10,0,0,9,57,56,1,1,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,1,1,1,100.0,0,1,1,0,1,2,6,0,68,6,16,37,15,0,68,0,0,,0,,40,262,132,1,2,0,0,0,41,0,0,0,0,1,1,0,0,1,0,0,0,0,2,3,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Jonathan Gradit,24,FRA,CB,32-138,90,0,0,0,0,3,0,0,0,106,5,0,1,0.2,0.2,0.2,4,0,82,94,87.2,18,69,3,0,0,82,94,87.2,1293,478,38,42,90.5,39,42,92.9,2,6,33.3,0,0.2,0.4,3,11,2,0,18,94,92,2,2,0,0,2,0,0,0,0,0,82,0,2,5,3,1,3,1,1,4,25.0,3,1,0,1,0,5,1,0,106,3,16,52,39,6,106,0,0,,0,,69,288,187,3,2,0,1,0,82,1,0,0,0,0,0,0,2,0,3,0,0,0,4,2,2,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Mathew Ryan,30,AUS,GK,33-003,90,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,17,20,85.0,0,13,0,0,0,17,20,85.0,342,267,6,6,100.0,9,9,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,20,17,3,1,0,0,0,0,0,0,0,0,17,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,21,18,21,0,0,0,21,0,0,,0,,13,38,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2,2,0,0.0,0.9,1,3,33.3,18,6,16.7,25.6,2,0.0,14.5,7,1,14.3,1,17.7,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Jordan Pefok,12,USA,FW,28-350,45,0,0,0,0,1,0,0,0,8,0,0,0,0.2,0.2,0.0,0,0,4,6,66.7,2,7,0,0,0,4,6,66.7,65,24,3,4,75.0,0,0,,1,1,100.0,0,0.0,0.0,0,1,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,1,6,1,1,8,0,0,,0,,7,18,5,0,0,0,1,1,8,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,5,28.6,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Hafiz Ibrahim,85,NGA,FW,19-112,45,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,5,8,62.5,1,10,1,1,0,5,8,62.5,84,29,1,3,33.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,8,7,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,3,0,18,0,7,7,5,2,18,1,0,0.0,1,100.0,10,28,15,1,0,1,4,2,9,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,4,20.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Keito Nakamura,17,JPN,LM,24-257,89,2,0,0,0,3,2,0,0,35,0,1,0,0.7,0.7,0.0,3,0,16,24,66.7,3,26,6,5,4,16,24,66.7,218,56,11,13,84.6,5,7,71.4,0,2,0.0,0,0.0,0.0,1,2,0,0,3,24,24,0,0,0,1,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,2,0,35,3,10,17,10,4,35,5,4,80.0,0,0.0,26,235,156,6,2,2,3,3,25,6,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Gabriel Moscardo,19,BRA,LM,19-195,1,0,0,0,0,1,0,0,0,5,0,0,1,0.2,0.2,0.0,0,0,1,2,50.0,0,1,0,0,0,1,2,50.0,9,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,5,0,1,3,1,1,5,0,0,,0,,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Amadou Koné,72,MLI,CM,19-332,63,0,0,0,0,0,0,0,0,30,2,0,0,0.0,0.0,0.0,1,0,18,20,90.0,3,10,0,1,0,18,20,90.0,276,170,11,13,84.6,5,5,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,3,20,19,1,1,0,0,0,0,0,0,0,0,18,0,0,2,1,1,1,0,0,4,0.0,4,0,0,0,0,2,5,0,30,4,13,17,0,0,30,1,0,0.0,0,0.0,10,45,10,0,0,0,3,0,18,0,0,0,0,1,2,0,0,0,1,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   John Joe,30,IRL,CM,21-169,27,0,0,0,0,1,0,0,0,18,2,0,2,0.0,0.0,0.0,0,0,3,5,60.0,0,6,0,4,1,3,5,60.0,45,13,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,1,1,0,0,0,,0,2,2,0,0,2,3,0,18,4,14,3,1,0,18,4,1,25.0,3,75.0,6,34,16,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Valentin Atangana Edoa,6,FRA,CM,19-229,90,0,0,0,0,1,0,0,0,37,2,1,1,0.1,0.1,0.0,2,0,15,21,71.4,2,14,1,0,0,15,21,71.4,237,71,9,11,81.8,5,9,55.6,1,1,100.0,0,0.0,0.0,0,1,0,0,2,21,19,2,2,0,0,0,0,0,0,0,0,15,0,0,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,5,0,37,5,14,19,5,2,37,0,0,,0,,14,132,47,1,1,1,3,2,16,3,0,0,0,1,3,1,0,1,1,0,0,0,3,7,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Junya Ito,7,JPN,RM,32-033,77,0,0,0,0,2,0,0,0,31,2,0,2,0.1,0.1,0.4,5,0,13,20,65.0,5,14,3,1,0,13,20,65.0,259,131,4,5,80.0,8,12,66.7,1,1,100.0,0,0.4,0.2,3,1,2,1,5,20,18,1,0,0,0,3,0,1,0,1,0,13,1,1,2,1,2,0,0,0,2,0.0,2,2,2,0,0,2,1,0,31,1,15,6,12,1,31,1,0,0.0,1,100.0,14,157,120,3,2,0,1,1,17,4,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Ange Martial Tia,87,MLI,RM,18-142,13,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,2,1,0,0,4,5,80.0,43,21,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,0,2,4,1,0,6,0,0,,0,,2,37,35,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Sergio Akieme,18,ESP,"LB,CB",27-116,90,0,1,0,0,0,0,0,0,54,0,1,2,0.0,0.0,0.5,1,1,27,37,73.0,0,22,0,0,0,27,37,73.0,414,199,11,11,100.0,13,15,86.7,1,6,16.7,1,0.5,0.1,1,0,1,1,0,37,28,9,1,0,0,4,5,1,0,0,0,27,0,2,0,0,0,0,0,0,0,,0,2,1,1,1,1,12,0,54,15,30,19,6,0,54,0,0,,0,,22,113,29,0,0,0,0,0,20,2,0,0,0,0,0,0,4,1,0,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Malcolm Jeng,31,SWE,CB,20-033,54,0,0,0,0,0,0,0,0,27,0,0,1,0.0,0.0,0.0,0,0,16,19,84.2,1,13,0,0,0,16,19,84.2,242,45,9,9,100.0,7,8,87.5,0,1,0.0,0,0.0,0.0,0,0,0,0,1,19,17,2,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,6,0,27,9,17,10,0,0,27,0,0,,0,,13,55,44,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Nhoa Sangui,55,FRA,LB,19-043,36,0,1,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,2,2,7,8,87.5,2,7,1,1,1,7,8,87.5,139,98,1,1,100.0,6,7,85.7,0,0,,1,0.1,0.0,1,0,1,0,2,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,2,5,3,2,0,9,1,1,100.0,0,0.0,7,90,86,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Mory Gbane,24,CIV,CB,24-107,90,0,0,0,0,0,0,0,0,55,2,2,2,0.0,0.0,0.0,2,1,28,31,90.3,1,19,1,0,0,28,31,90.3,601,207,6,7,85.7,18,19,94.7,4,5,80.0,0,0.0,0.0,1,2,0,0,1,31,29,2,2,0,0,0,0,0,0,0,0,28,0,0,2,2,2,0,0,1,2,50.0,1,2,2,0,2,4,17,0,55,20,45,9,1,0,55,0,0,,0,,19,107,69,1,0,0,1,0,23,0,0,0,0,1,0,0,0,2,2,0,0,0,1,4,1,80.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Hiroki Sekine,3,JPN,CB,22-243,90,0,0,0,0,0,0,0,0,45,0,0,3,0.0,0.0,0.0,1,0,23,29,79.3,0,22,0,0,0,23,29,79.3,451,178,10,11,90.9,9,10,90.0,4,7,57.1,0,0.0,0.0,0,1,0,0,0,29,28,1,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0.0,2,3,3,0,0,0,13,0,45,17,35,11,0,0,45,0,0,,0,,22,169,112,0,0,0,0,3,23,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Aurélio Buta,23,POR,RB,28-060,77,0,0,0,0,1,0,0,0,31,0,0,3,0.1,0.1,0.0,0,0,13,17,76.5,1,8,1,0,0,13,17,76.5,195,40,7,9,77.8,6,8,75.0,0,0,,0,0.0,0.0,0,2,0,0,1,17,14,3,0,0,0,2,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0.0,3,3,2,1,0,0,7,0,31,5,15,12,4,1,31,0,0,,0,,8,44,15,1,1,0,2,0,13,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,   Abdoul Koné,92,FRA,RB,19-354,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,2,5,40.0,0,4,0,0,0,2,5,40.0,17,1,2,3,66.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,1,2,3,2,1,7,0,0,,0,,4,16,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,11/04/2025,20:45,François Letexier,Stade Bollaert-Delelis,Lens,Reims,Yehvann Diouf,94,FRA,GK,25-146,90,0,0,0,0,0,0,0,0,57,0,0,0,0.0,0.0,0.0,0,0,28,50,56.0,0,30,0,0,0,28,50,56.0,873,643,5,5,100.0,11,12,91.7,12,33,36.4,0,0.0,0.0,0,1,0,0,0,50,35,15,2,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,57,50,57,0,0,0,57,0,0,,0,,30,172,133,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,14,100.0,3.2,7,26,26.9,37,8,40.5,38.3,13,84.6,55.0,48,4,8.3,2,15.3,
Ligue 1,Journée 29,2024/2025,12/04/2025,17:00,Benoît Bastien,Stade Louis II,Monaco,Marseille,Breel Embolo,36,SUI,"FW,AM",28-057,84,1,0,0,0,2,2,0,0,30,1,0,1,0.5,0.5,0.1,4,1,16,24,66.7,4,15,3,0,0,16,24,66.7,246,84,7,11,63.6,8,8,100.0,0,1,0.0,0,0.1,0.0,2,4,1,0,4,24,22,2,1,0,0,0,0,0,0,0,0,16,0,0,1,1,1,0,0,0,0,,0,1,0,1,0,1,2,0,30,2,7,16,8,3,30,0,0,,0,,15,98,76,3,2,1,0,2,25,6,0,0,0,1,2,0,0,0,1,1,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/b1f79298/Monaco-Marseille-12-Avril-2025-Ligue-1
Ligue 1,Journée 29,2024/2025,12/04/2025,17:00,Benoît Bastien,Stade Louis II,Monaco,Marseille,   George Ilenikhena,21,FRA,AM,18-239,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,1,0,1,2,50.0,0,2,0,0,0,1,2,50.0,9,8,1,2,50.0,0,0,,0,0,,0,0.1,0.0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,,0,,2,2,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,12/04/2025,17:00,Benoît Bastien,Stade Louis II,Monaco,Marseille,Mika Biereth,14,DEN,FW,22-063,69,0,0,0,0,2,1,0,0,16,1,0,1,0.2,0.2,0.0,0,0,2,10,20.0,0,4,0,0,0,2,10,20.0,7,0,0,4,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,16,0,1,6,10,4,16,0,0,,0,,4,20,6,0,0,0,1,0,10,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,12/04/2025,17:00,Benoît Bastien,Stade Louis II,Monaco,Marseille,   Folarin Balogun,9,USA,FW,23-283,21,0,0,0,0,1,1,0,0,12,0,0,0,0.1,0.1,0.0,0,0,5,7,71.4,0,6,2,1,0,5,7,71.4,27,0,3,3,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,12,0,1,6,5,1,12,1,0,0.0,1,100.0,6,43,21,2,1,1,2,2,8,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 29,2024/2025,12/04/2025,17:00,Benoît Bastien,Stade Louis II,Monaco,Marseille,Takumi Minamino,18,JPN,LM,30-086,69,1,0,0,0,3,1,0,0,37,0,0,1,0.5,0.5,0.1,1,0,19,23,82.6,5,15,2,2,0,19,23,82.6,286,87,10,10,100.0,9,10,90.0,0,2,0.0,0,0.1,0.0,1,2,1,0,5,23,23,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,37,1,2,20,15,2,37,2,0,0.0,1,50.0,15,114,59,2,0,1,2,2,27,7,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
