league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Theo Bair,9,CAN,FW,25-199,62,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,9,15,60.0,0,6,0,0,0,9,15,60.0,79,3,5,8,62.5,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,1,3,9,7,2,19,0,0,,0,,6,15,8,0,0,0,1,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,   Fredrik Oppegard,12,NOR,LB,22-219,28,0,0,0,0,1,0,0,0,23,0,0,1,0.1,0.1,0.0,1,0,17,19,89.5,2,16,2,0,0,17,19,89.5,200,63,12,12,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,2,19,18,1,0,0,0,1,1,0,0,0,0,17,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,23,1,6,10,7,2,23,0,0,,0,,16,82,50,2,0,1,0,0,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Hamed Junior Traorè,25,CIV,LM,25-026,62,0,0,0,0,3,2,0,0,34,0,0,1,0.1,0.1,0.0,2,0,19,25,76.0,3,21,6,2,1,19,25,76.0,238,52,12,13,92.3,5,6,83.3,0,2,0.0,0,0.0,0.0,0,2,0,0,3,25,24,1,0,0,1,1,1,0,0,0,0,19,0,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,34,0,7,10,17,1,34,2,1,50.0,1,50.0,21,162,100,6,4,1,1,0,25,3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,   Lassine Sinayoko,17,MLI,"FW,LM",25-096,28,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,5,0,0,0,4,6,66.7,39,0,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,2,4,4,1,10,0,0,,0,,5,14,1,0,0,0,2,1,9,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Kévin Danois,27,FRA,"CM,LM",20-259,90,0,0,0,0,0,0,1,0,59,4,2,2,0.0,0.0,0.0,2,1,35,44,79.5,2,42,0,3,2,35,44,79.5,546,101,17,19,89.5,13,16,81.3,3,5,60.0,0,0.0,0.0,1,2,0,0,2,44,44,0,0,0,0,0,0,0,0,0,0,35,0,1,4,1,0,3,1,2,6,33.3,4,2,1,1,2,6,0,0,59,2,13,37,10,0,59,3,2,66.7,1,33.3,42,229,78,0,0,0,3,0,41,2,1,0,0,2,2,0,0,2,1,0,0,0,7,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Elisha Owusu,42,GHA,CM,27-127,75,0,0,0,0,0,0,1,0,38,2,2,3,0.0,0.0,0.1,2,0,27,28,96.4,1,18,1,0,0,27,28,96.4,372,47,15,15,100.0,9,10,90.0,1,1,100.0,0,0.1,0.0,2,0,0,0,1,28,28,0,0,0,0,0,0,0,0,0,0,27,0,0,2,1,1,1,0,1,1,100.0,0,3,1,2,2,4,1,0,38,2,6,25,8,0,38,0,0,,0,,18,65,24,1,1,0,0,0,20,0,1,0,0,3,2,0,0,2,1,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,   Ado Onaiwu,45,JPN,RM,29-126,15,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.3,2,1,5,5,100.0,1,6,0,2,1,5,5,100.0,68,18,2,2,100.0,3,3,100.0,0,0,,1,0.3,0.1,1,0,1,0,1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,4,4,0,8,2,1,50.0,1,50.0,6,20,7,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Gaëtan Perrin,10,FRA,"RM,RW",28-280,90,0,0,0,0,1,1,0,0,46,1,0,0,0.0,0.0,0.0,3,0,25,35,71.4,4,28,4,7,3,25,35,71.4,513,150,11,12,91.7,8,9,88.9,5,11,45.5,0,0.0,0.1,1,0,2,1,4,35,27,8,3,0,2,6,0,3,2,1,0,25,0,2,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,46,0,4,24,19,2,46,7,3,42.9,4,57.1,28,285,135,4,8,0,0,2,29,3,0,0,0,2,1,0,6,0,1,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Gideon Mensah,14,GHA,LB,26-239,62,0,0,0,0,0,0,0,0,47,3,0,1,0.0,0.0,0.0,1,0,27,34,79.4,3,20,1,4,1,27,34,79.4,423,160,13,14,92.9,6,7,85.7,4,5,80.0,0,0.0,0.0,1,2,0,0,3,34,29,5,1,0,1,2,4,0,0,0,0,27,0,3,3,3,1,0,2,2,3,66.7,1,1,1,0,0,3,4,0,47,8,17,17,13,0,47,4,1,25.0,3,75.0,20,126,32,1,1,0,0,1,24,2,0,0,0,1,2,0,2,0,3,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,   Florian Ayé,19,FRA,"LW,FW",28-054,28,1,0,0,0,1,1,0,0,4,0,0,0,0.3,0.3,0.0,0,0,2,2,100.0,0,2,0,0,0,2,2,100.0,10,3,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,1,1,2,1,4,0,0,,0,,2,20,13,0,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Gabriel Osho,3,NGA,CB,26-212,90,0,0,0,0,0,0,0,0,44,2,0,2,0.0,0.0,0.0,0,0,32,35,91.4,2,26,0,0,0,32,35,91.4,563,187,8,9,88.9,21,23,91.3,2,2,100.0,0,0.0,0.0,0,0,0,0,2,35,33,2,0,0,0,0,1,0,0,0,0,32,0,0,2,2,2,0,0,1,2,50.0,1,2,1,1,0,2,3,0,44,9,25,19,0,0,44,0,0,,0,,26,159,50,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Jubal,4,BRA,CB,31-197,90,0,0,0,0,1,0,0,0,57,0,0,0,0.0,0.0,0.1,1,0,46,50,92.0,0,30,0,0,0,46,50,92.0,713,176,16,17,94.1,28,29,96.6,0,2,0.0,0,0.1,0.1,1,1,0,0,0,50,44,6,5,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,57,7,24,31,2,1,57,0,0,,0,,30,208,47,0,0,0,0,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Sinaly Diomande,20,CIV,CB,23-339,75,0,0,0,0,1,0,0,0,55,4,2,4,0.1,0.1,0.0,0,0,35,38,92.1,2,23,0,0,0,35,38,92.1,520,149,18,19,94.7,16,16,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2,38,37,1,1,0,0,0,0,0,0,0,0,35,0,0,4,3,3,1,0,3,3,100.0,0,4,2,2,2,6,6,0,55,8,31,23,1,1,55,0,0,,0,,23,140,69,0,0,0,0,0,33,0,0,0,0,1,1,0,0,2,3,0,0,0,5,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,   Han-Noah Massengo,80,FRA,CM,23-250,15,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,8,0,1,1,5,6,83.3,78,22,3,3,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,6,2,0,8,1,1,100.0,0,0.0,8,56,5,0,0,0,1,1,7,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Ki-Jana Hoever,23,NED,RB,23-055,90,0,0,0,0,1,0,0,0,70,3,1,4,0.0,0.0,0.0,2,0,46,59,78.0,2,31,1,1,0,46,59,78.0,766,245,21,23,91.3,21,28,75.0,3,4,75.0,0,0.0,0.0,0,2,0,0,2,59,47,12,1,0,1,2,11,0,0,0,0,46,0,3,3,3,1,0,2,3,3,100.0,0,4,0,4,1,4,2,0,70,3,22,37,11,0,70,1,0,0.0,1,100.0,31,132,67,1,0,0,0,0,34,3,0,0,0,2,0,0,2,1,3,0,0,0,6,1,3,25.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,14/03/2025,20:45,Abdelatif Kherradji,Allianz Riviera,Nice,Auxerre,Donovan Léon,16,GUF,GK,32-131,90,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,27,53,50.9,0,28,0,0,0,27,53,50.9,828,660,6,6,100.0,9,9,100.0,10,36,27.8,0,0.0,0.0,0,1,0,0,0,53,36,17,5,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,56,41,54,2,0,0,56,0,0,,0,,28,182,101,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,5,83.3,1.9,8,33,24.2,41,5,58.5,41.6,12,75.0,50.7,14,0,0.0,0,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Matthis Abline,39,FRA,"FW,RW",21-352,89,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,9,18,50.0,3,21,4,5,1,9,18,50.0,149,39,4,9,44.4,5,6,83.3,0,2,0.0,0,0.0,0.0,0,2,0,0,3,18,18,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,27,1,4,17,7,2,27,5,1,20.0,3,60.0,21,173,117,4,1,1,2,1,20,2,0,0,0,0,3,0,2,0,0,0,0,0,5,2,2,50.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/e91d94ec/Nantes-Lille-15-Mars-2025-Ligue-1
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Sékou Doucoure,72,FRA,"CB,RW",19-323,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Moses Simon,27,NGA,LW,29-246,89,0,1,0,0,1,0,1,0,32,0,0,0,0.0,0.0,0.4,5,1,14,21,66.7,0,23,4,4,1,14,21,66.7,230,20,7,10,70.0,4,6,66.7,2,4,50.0,1,0.4,0.3,3,0,0,0,0,21,20,1,0,1,0,6,0,1,1,0,0,14,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,32,0,5,13,14,7,32,4,1,25.0,2,50.0,23,237,73,4,2,3,1,4,21,5,1,0,0,1,1,0,6,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Johann Lepenant,8,FRA,"CM,LW",22-144,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,2,0,1,1,100.0,11,11,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,1,1,0,4,0,5,2,0,0.0,2,100.0,3,32,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Sorba Thomas,22,WAL,RW,25-205,69,0,0,0,0,2,0,0,0,29,2,0,0,0.2,0.2,0.0,2,0,14,22,63.6,1,18,0,0,0,14,22,63.6,267,175,6,8,75.0,3,3,100.0,4,10,40.0,0,0.0,0.1,1,0,2,2,1,22,18,4,2,0,0,8,0,2,1,1,0,14,0,0,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,29,2,9,7,14,2,29,0,0,,0,,18,76,39,0,1,0,2,1,16,4,0,0,0,1,0,0,8,0,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Mostafa Mohamed,31,EGY,FW,27-107,21,1,0,0,0,1,1,0,0,9,0,0,0,0.2,0.2,0.0,0,0,4,5,80.0,0,5,0,1,1,4,5,80.0,46,0,4,4,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,1,1,3,5,1,9,1,1,100.0,0,0.0,5,26,16,0,0,0,2,0,7,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Louis Leroux,66,FRA,LM,19-051,69,0,0,0,0,1,0,0,0,26,2,1,2,0.2,0.2,0.2,4,0,14,18,77.8,1,13,0,2,1,14,18,77.8,225,33,7,7,100.0,4,5,80.0,2,3,66.7,0,0.2,0.0,2,0,1,0,1,18,18,0,0,0,0,0,0,0,0,0,0,14,0,2,2,1,1,1,0,2,2,100.0,0,2,0,2,1,3,1,0,26,0,6,15,5,2,26,2,1,50.0,1,50.0,13,56,7,0,0,0,0,2,16,1,0,0,0,1,1,0,0,1,1,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Francis Coquelin,13,FRA,"LM,CM",33-306,21,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,1,6,6,100.0,1,5,0,0,0,6,6,100.0,129,45,4,4,100.0,0,0,,2,2,100.0,0,0.0,0.0,0,2,0,0,1,6,6,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,9,1,1,7,1,0,9,0,0,,0,,5,30,9,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Pedro Chirivella,5,ESP,CM,27-296,76,0,0,0,0,0,0,1,0,46,1,1,1,0.0,0.0,0.2,4,0,35,40,87.5,6,20,0,0,0,35,40,87.5,695,300,10,11,90.9,22,22,100.0,3,5,60.0,0,0.2,0.5,1,4,2,0,6,40,36,4,3,0,1,0,0,0,0,0,0,35,0,1,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,2,0,46,3,17,19,10,0,46,0,0,,0,,20,67,41,0,0,0,0,0,27,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Nicolas Pallois,4,FRA,CB,37-177,14,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,2,4,50.0,76,46,0,0,,0,0,,2,4,50.0,0,0.0,0.0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5,0,1,4,0,0,5,0,0,,0,,3,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Douglas,6,BRA,"RM,CM",28-061,90,0,0,0,0,2,0,0,0,38,3,1,3,0.3,0.3,0.0,0,0,24,25,96.0,2,15,2,1,0,24,25,96.0,352,73,12,12,100.0,9,9,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,2,25,22,3,2,0,0,0,1,0,0,0,0,24,0,0,3,1,1,2,0,1,1,100.0,0,3,0,3,1,4,2,0,38,3,17,16,5,3,38,1,0,0.0,1,100.0,15,78,53,2,1,0,0,0,17,2,0,0,0,1,2,0,0,1,1,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Nicolas Cozza,3,FRA,LB,26-066,90,0,0,0,0,0,0,0,0,32,1,1,2,0.0,0.0,0.0,1,0,23,27,85.2,2,13,0,0,0,23,27,85.2,486,253,9,10,90.0,10,12,83.3,4,4,100.0,0,0.0,0.0,0,1,0,0,2,27,19,8,3,0,0,0,5,0,0,0,0,23,0,1,1,0,0,1,0,0,0,,0,2,1,1,1,2,2,0,32,4,16,13,4,0,32,0,0,,0,,13,43,14,0,0,0,0,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Jean-Charles Castelletto,21,CMR,CB,30-048,73,0,0,0,0,0,0,0,1,34,1,0,1,0.0,0.0,0.0,0,0,24,29,82.8,0,24,0,0,0,24,29,82.8,459,153,6,6,100.0,17,19,89.5,1,4,25.0,0,0.0,0.0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,4,0,34,8,28,6,0,0,34,0,0,,0,,24,125,35,0,0,0,0,0,23,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Saidou Sow,24,GUI,CB,22-254,90,0,0,0,0,2,1,0,0,52,3,2,1,0.2,0.2,0.0,0,0,36,40,90.0,1,24,0,0,0,36,40,90.0,700,311,14,14,100.0,16,16,100.0,5,8,62.5,0,0.0,0.0,0,1,0,0,1,40,33,7,1,0,0,0,0,0,0,0,0,36,0,0,3,1,3,0,0,1,1,100.0,0,1,1,0,2,5,4,0,52,18,45,5,2,2,52,0,0,,0,,24,112,58,0,0,0,0,0,31,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,2,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Marcus Coco,11,FRA,RB,28-264,90,0,0,0,0,1,0,0,0,43,2,3,3,0.0,0.0,0.0,1,0,21,28,75.0,2,25,2,2,1,21,28,75.0,401,106,10,12,83.3,8,10,80.0,3,5,60.0,0,0.0,0.1,0,2,1,1,2,28,27,1,0,0,0,1,1,0,0,0,0,21,0,1,2,0,1,1,0,0,0,,0,3,2,1,3,5,6,0,43,11,29,12,3,1,43,2,1,50.0,1,50.0,25,153,122,2,0,0,0,1,25,3,0,0,0,2,2,0,1,3,0,0,0,0,6,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Anthony Lopes,16,POR,GK,34-165,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,29,45,64.4,0,28,0,0,0,29,45,64.4,758,354,2,2,100.0,18,18,100.0,9,25,36.0,0,0.0,0.0,0,0,0,0,0,45,37,8,5,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,49,38,49,0,0,0,49,0,0,,0,,28,202,104,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,3,100.0,1.0,2,17,11.8,42,8,33.3,35.0,3,100.0,61.0,12,0,0.0,2,18.3,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Jonathan David,9,CAN,FW,25-060,90,0,0,0,0,5,0,0,0,41,0,0,1,0.3,0.3,0.4,4,0,25,32,78.1,3,27,2,0,0,25,32,78.1,355,48,14,17,82.4,7,8,87.5,2,2,100.0,0,0.4,0.4,3,2,1,0,3,32,30,1,0,1,0,1,0,0,0,0,0,25,1,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,41,1,1,16,25,13,41,0,0,,0,,27,126,47,2,1,2,0,2,37,17,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,Osame Sahraoui,11,MAR,LW,23-277,61,0,0,0,0,1,0,0,0,35,0,0,0,0.2,0.2,0.0,2,0,25,28,89.3,5,27,2,2,1,25,28,89.3,258,73,18,18,100.0,5,6,83.3,0,0,,0,0.0,0.0,1,2,4,0,5,28,28,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35,1,1,14,20,2,35,2,1,50.0,1,50.0,27,118,71,2,1,0,2,3,33,9,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 26,2024/2025,15/03/2025,17:00,Benoît Millot,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lille,   Chuba Akpom,24,ENG,AM,29-157,29,0,0,0,0,2,1,0,0,7,0,0,0,0.4,0.4,0.0,1,0,2,4,50.0,0,3,0,0,0,2,4,50.0,21,5,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,5,2,2,7,0,0,,0,,3,8,8,0,0,0,1,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
